股票代码,最新时间,当前价格,趋势代码,趋势名称,key_high,key_low,n_low,n_high,rally_high,rally_low,secondary_low,secondary_high,break_low,break_high
603662SH,2026-03-27 14:59:00,55.1,down,下跌趋势,73.3,53.42,63.68,66.55,69.51,61.73,63.73,66.51,61.85,68.0
603665SH,2026-03-27 14:59:00,30.28,down_natural,自然回升,40.78,27.02,30.8,30.35,34.17,25.6,30.88,27.57,29.93,27.88
603658SH,2026-03-27 14:59:00,33.4,down,下跌趋势,66.36,32.55,55.6,39.68,59.35,35.22,55.61,37.27,54.02,51.65
603661SH,2026-03-27 14:59:00,30.33,up_rally,回升,35.8,22.9,28.4,28.79,30.84,26.62,31.3,29.25,31.08,29.99
603660SH,2026-03-27 14:59:00,8.91,down,下跌趋势,12.48,8.68,10.6,10.5,12.3,9.16,10.7,9.85,10.32,8.76
603663SH,2026-03-27 14:59:00,41.3,down_natural,自然回升,56.9,39.14,49.2,42.3,53.13,43.84,49.51,47.72,47.8,48.8
603677SH,2026-03-27 14:59:00,15.47,down_rally,回撤,21.5,14.91,17.01,16.33,18.86,15.3,17.02,15.33,16.5,20.54
603676SH,2026-03-27 14:59:00,10.56,down_natural,自然回升,13.8,9.62,12.47,10.56,13.61,10.48,12.48,11.03,12.1,13.06
603685SH,2026-03-27 14:59:00,27.68,down_rally,回撤,30.06,25.35,27.34,29.57,29.15,27.04,27.34,27.78,26.55,18.55
603667SH,2026-03-27 14:59:00,66.7,down_rally,回撤,96.69,62.1,85.22,69.8,93.81,65.4,85.22,65.4,83.17,45.35
603668SH,2026-03-27 14:59:00,11.19,down_natural,自然回升,19.64,10.52,16.76,11.28,17.86,10.6,16.76,10.62,16.35,17.39
603690SH,2026-03-27 14:59:00,24.97,down_natural,自然回升,35.26,23.8,27.08,25.37,29.35,25.47,27.09,25.69,26.31,32.9
603686SH,2026-03-27 14:59:00,18.29,down,下跌趋势,31.58,17.58,28.98,26.35,31.23,22.9,28.98,24.72,28.14,28.85
603689SH,2026-03-27 14:59:00,8.45,down,下跌趋势,9.67,8.03,8.57,8.88,9.16,8.45,8.57,8.97,8.33,9.14
603693SH,2026-03-27 14:59:00,16.34,down,下跌趋势,20.37,16.12,16.75,16.15,19.44,14.09,16.89,15.91,16.34,16.61
603688SH,2026-03-27 14:59:00,42.44,down_rally,回撤,55.75,40.39,49.0,43.73,55.25,41.0,49.03,41.1,47.66,41.4
603687SH,2026-03-27 14:59:00,15.6,up_rally,回升,16.5,9.76,14.85,14.73,16.19,13.56,14.27,14.66,10.98,15.17
603669SH,2026-03-27 14:59:00,4.5,down_natural,自然回升,5.23,4.02,4.5,4.51,4.82,4.23,4.51,4.38,4.37,4.97
603679SH,2026-03-27 14:59:00,14.4,down_rally,回撤,17.1,13.78,15.2,15.02,16.16,13.85,15.2,14.11,14.93,17.0
603682SH,2026-03-27 14:59:00,6.65,down_natural,自然回升,8.73,6.06,6.88,6.79,7.31,6.38,6.88,6.38,6.68,7.1
603683SH,2026-03-27 14:59:00,27.9,up_rally,回升,28.99,22.88,25.91,26.0,28.41,23.33,26.36,25.95,25.13,26.74
603680SH,2026-03-27 14:59:00,12.9,down_natural,自然回升,17.38,12.15,16.0,13.13,17.05,14.1,16.0,14.93,15.59,17.95
603681SH,2026-03-27 14:59:00,17.19,down,下跌趋势,24.83,16.42,19.36,15.56,22.83,14.33,19.42,15.45,19.36,15.86
603678SH,2026-03-27 14:59:00,34.53,down_natural,自然回升,43.53,33.48,40.01,35.64,43.53,35.98,40.02,37.22,38.93,34.1
603698SH,2026-03-27 14:59:00,29.94,down_natural,自然回升,48.4,28.16,39.2,30.68,42.13,32.9,39.21,36.78,38.06,41.75
603706SH,2026-03-27 14:59:00,19.93,down,下跌趋势,23.39,18.9,19.83,23.96,21.08,19.01,19.83,22.36,19.27,19.02
603700SH,2026-03-27 14:59:00,13.26,down_break,破碎,15.0,12.06,13.41,13.06,14.69,12.26,13.43,13.08,13.01,13.33
603697SH,2026-03-27 14:59:00,10.95,up_rally,回升,14.27,11.2,10.15,12.37,11.0,11.61,12.15,12.75,13.78,12.9
603703SH,2026-03-27 14:59:00,12.39,down_natural,自然回升,20.0,11.26,17.01,12.66,19.21,13.38,17.25,13.45,17.01,18.9
603701SH,2026-03-27 14:59:00,22.98,down_secondary,次级回升,23.6,19.1,20.05,24.09,21.77,20.79,20.08,23.45,19.45,22.72
603699SH,2026-03-27 14:59:00,50.01,down_rally,回撤,64.5,47.97,53.38,52.44,63.39,49.17,54.01,49.17,51.89,25.25
603711SH,2026-03-27 14:59:00,12.51,down,下跌趋势,17.3,12.0,14.43,13.9,16.13,13.05,14.44,13.05,14.0,15.29
603717SH,2026-03-27 14:59:00,6.78,down_natural,自然回升,10.24,6.26,8.26,7.0,8.94,7.11,8.27,7.33,8.03,9.21
603713SH,2026-03-27 14:59:00,58.85,up_rally,回升,72.13,52.07,55.6,67.39,59.88,59.61,,67.38,59.8,69.12
603696SH,2026-03-27 14:59:00,16.31,down_natural,自然回升,28.5,15.13,25.08,16.45,27.5,18.4,25.45,20.5,25.08,26.0
603709SH,2026-03-27 14:59:00,17.07,down_natural,自然回升,19.5,15.41,17.48,17.46,18.85,17.35,17.49,18.42,17.01,18.68
603726SH,2026-03-27 14:59:00,22.46,down_rally,回撤,28.49,21.95,24.01,23.5,26.16,22.07,24.02,22.07,23.3,25.26
603722SH,2026-03-27 14:59:00,34.0,down_natural,自然回升,44.38,31.89,36.61,34.5,41.3,39.01,36.66,41.7,35.59,42.94
603721SH,2026-03-27 14:59:00,19.5,up_secondary,次级回撤,22.88,17.09,17.03,19.39,22.62,18.06,18.0,19.38,17.58,19.89
603718SH,2026-03-27 14:59:00,4.61,down_natural,自然回升,7.38,4.23,5.93,4.62,7.19,4.59,6.47,4.69,5.84,7.33
603719SH,2026-03-27 14:59:00,10.21,down_natural,自然回升,14.89,9.56,13.73,10.26,14.65,11.55,13.74,12.4,13.32,13.71
603708SH,2026-03-27 14:59:00,10.92,down_natural,自然回升,13.95,10.16,12.59,11.05,13.45,11.79,12.6,13.66,12.22,14.16
603716SH,2026-03-27 14:59:00,20.68,down_secondary,次级回升,31.86,19.24,27.7,21.29,29.56,19.64,27.7,20.85,27.08,26.46
603712SH,2026-03-27 14:59:00,16.33,down_natural,自然回升,26.25,15.53,22.63,16.53,25.45,18.56,22.68,21.1,21.96,24.48
603707SH,2026-03-27 14:59:00,9.71,down_secondary,次级回升,12.27,9.0,10.12,10.06,12.27,9.03,10.13,9.87,9.82,10.17
603725SH,2026-03-27 14:59:00,9.02,down_natural,自然回升,11.29,8.29,8.75,9.12,10.75,10.0,8.76,10.63,8.5,10.75
603729SH,2026-03-27 14:59:00,17.2,down_natural,自然回升,23.76,15.81,17.0,17.69,18.78,17.0,17.05,19.64,17.0,21.6
603733SH,2026-03-27 14:59:00,23.36,up_rally,回升,25.49,21.55,21.89,23.87,23.36,22.2,23.16,23.85,23.0,24.55
603728SH,2026-03-27 14:59:00,57.78,down_natural,自然回升,88.0,54.83,79.38,59.28,86.4,59.81,79.63,60.32,77.8,77.9
603738SH,2026-03-27 14:59:00,26.19,down_secondary,次级回升,26.06,22.07,22.8,26.5,24.8,23.27,23.0,26.19,22.2,24.71
603727SH,2026-03-27 14:59:00,21.06,up,上升趋势,21.1,16.8,,20.28,,18.99,,20.23,18.15,20.75
603759SH,2026-03-27 14:59:00,9.91,down_rally,回撤,13.4,9.14,11.54,10.68,12.78,9.73,11.54,10.03,11.2,13.2
603730SH,2026-03-27 14:59:00,8.84,down_natural,自然回升,11.69,8.13,8.73,8.88,9.47,7.88,8.75,8.45,8.47,8.55
603776SH,2026-03-27 14:59:00,17.9,up_natural,自然回撤,20.77,17.48,17.26,19.85,,17.58,,19.83,17.85,20.43
603777SH,2026-03-27 14:59:00,13.87,up_natural,自然回撤,14.55,11.96,13.42,13.25,13.98,12.26,,13.2,12.65,13.64
603778SH,2026-03-27 14:59:00,23.0,up_rally,回升,25.84,13.56,20.99,15.46,23.76,14.0,21.85,15.29,21.25,15.8
603786SH,2026-03-27 14:59:00,54.18,down_natural,自然回升,85.49,51.66,77.6,54.86,85.28,67.0,77.61,67.25,75.66,78.64
603758SH,2026-03-27 14:59:00,13.11,down_natural,自然回升,19.81,12.31,17.73,13.23,19.16,13.21,17.75,13.21,17.25,16.16
603779SH,2026-03-27 14:59:00,6.29,down_natural,自然回升,9.24,5.71,6.28,6.4,7.26,6.91,6.3,7.55,6.1,7.65
603768SH,2026-03-27 14:59:00,11.06,down_natural,自然回升,14.19,10.2,12.78,11.15,13.8,11.0,12.8,12.14,12.78,12.41
603755SH,2026-03-27 14:59:00,28.04,down_natural,自然回升,41.22,26.38,35.78,28.95,40.2,29.44,35.79,29.44,34.72,39.7
603773SH,2026-03-27 14:59:00,35.43,up_break,破碎,45.0,26.77,34.99,32.13,37.65,29.67,35.0,32.07,34.75,32.7
603739SH,2026-03-27 14:59:00,14.74,down_natural,自然回升,18.41,13.27,14.66,14.78,17.13,12.63,14.67,14.17,14.66,14.55
603737SH,2026-03-27 14:59:00,49.11,down_natural,自然回升,58.37,46.51,51.24,49.98,54.99,46.63,51.25,48.66,49.86,47.98
603757SH,2026-03-27 14:59:00,44.35,down_secondary,次级回升,47.55,38.77,43.28,51.41,47.38,40.28,43.33,47.5,42.46,51.66
603766SH,2026-03-27 14:59:00,14.02,down_rally,回撤,16.78,13.51,14.7,14.68,15.82,13.75,14.71,13.79,14.32,12.66
603789SH,2026-03-27 14:59:00,5.79,up_rally,回升,6.42,5.11,5.54,5.73,5.96,5.47,,5.81,5.3,5.9
603787SH,2026-03-27 14:59:00,14.92,up_secondary,次级回撤,16.3,12.49,14.58,14.18,15.52,13.18,14.58,14.15,13.04,14.42
603788SH,2026-03-27 14:59:00,14.97,down_natural,自然回升,18.28,14.24,16.66,15.11,17.7,15.39,16.66,16.17,16.18,17.79
603767SH,2026-03-27 14:59:00,18.35,down_natural,自然回升,30.55,17.54,22.08,18.68,25.27,24.66,22.17,26.42,21.43,27.1
603799SH,2026-03-27 14:59:00,59.9,down_natural,自然回升,82.17,53.93,76.81,60.73,81.64,54.91,76.81,54.91,74.76,32.8
603790SH,2026-03-27 14:59:00,20.64,down_natural,自然回升,26.8,19.41,20.05,21.0,21.35,19.0,20.05,20.6,19.45,21.24
603798SH,2026-03-27 14:59:00,13.89,down_natural,自然回升,18.66,12.02,14.94,14.19,15.97,14.92,14.94,16.04,14.52,16.5
603797SH,2026-03-27 14:59:00,4.67,up_rally,回升,5.34,3.55,4.25,4.9,4.74,4.24,4.32,4.78,4.25,5.04
603815SH,2026-03-27 14:59:00,6.03,down_natural,自然回升,8.38,5.68,6.75,6.19,7.22,7.4,6.76,8.06,6.57,8.34
603808SH,2026-03-27 14:59:00,10.5,down_rally,回撤,11.34,8.53,9.52,11.2,10.29,10.3,9.53,10.5,9.3,9.59
603800SH,2026-03-27 14:59:00,38.02,down_natural,自然回升,57.89,34.21,51.0,38.5,56.88,38.0,51.26,38.7,49.5,57.0
603801SH,2026-03-27 14:59:00,9.1,down_natural,自然回升,11.93,8.57,10.81,9.33,11.77,9.08,10.82,9.69,10.49,9.95
603813SH,2026-03-27 14:59:00,28.06,up_break,破碎,38.77,30.86,28.6,33.59,32.69,31.35,28.61,33.58,28.06,34.52
603811SH,2026-03-27 14:59:00,12.02,down_secondary,次级回升,16.97,10.36,14.14,12.83,15.05,10.53,14.14,12.04,13.72,9.82
603816SH,2026-03-27 14:59:00,33.68,down_rally,回撤,37.59,32.4,34.32,35.69,36.47,32.65,34.32,33.51,33.3,25.4
603817SH,2026-03-27 14:59:00,7.88,up_natural,自然回撤,9.21,6.71,7.61,7.9,9.14,6.8,8.28,7.89,8.25,8.13
603823SH,2026-03-27 14:59:00,15.44,down_natural,自然回升,20.18,14.66,16.33,15.95,18.49,15.0,16.35,17.55,15.86,17.99
603822SH,2026-03-27 14:59:00,93.52,down_natural,自然回升,124.43,91.1,99.11,96.83,123.0,80.49,99.16,87.98,96.7,88.74
603819SH,2026-03-27 14:59:00,13.16,down_natural,自然回升,13.26,10.83,12.24,13.2,13.12,11.8,12.25,12.26,11.99,12.88
603809SH,2026-03-27 14:59:00,10.56,up_natural,自然回撤,15.52,11.51,10.17,13.58,14.85,12.1,,13.56,14.3,13.95
603806SH,2026-03-27 14:59:00,19.53,down_secondary,次级回升,19.08,16.41,17.31,20.03,18.45,16.7,17.31,19.99,16.84,20.16
603810SH,2026-03-27 14:59:00,15.92,down_natural,自然回升,19.32,14.6,15.95,15.98,18.1,15.0,15.96,17.88,15.48,18.07
603803SH,2026-03-27 14:59:00,13.73,down_natural,自然回升,16.0,13.13,14.63,14.25,15.51,13.48,14.63,13.48,14.63,13.5
603818SH,2026-03-27 14:59:00,3.59,down_natural,自然回升,4.08,3.23,3.83,3.64,4.06,3.61,3.83,3.71,3.72,3.88
603826SH,2026-03-27 14:59:00,25.19,up_natural,自然回撤,26.48,15.81,24.5,17.85,26.47,15.86,22.8,17.69,22.56,18.19
603828SH,2026-03-27 14:59:00,6.36,down_natural,自然回升,9.7,5.75,7.04,6.6,7.91,5.83,7.06,5.95,6.9,8.08
603829SH,2026-03-27 14:59:00,29.2,up,上升趋势,30.3,22.0,24.31,27.5,30.2,23.5,,27.4,28.3,28.3
603825SH,2026-03-27 14:59:00,8.62,down_natural,自然回升,13.8,8.23,12.68,8.85,14.29,8.29,12.7,9.3,12.33,10.42
603858SH,2026-03-27 14:59:00,16.27,down_natural,自然回升,20.58,15.25,18.22,16.35,19.66,15.61,18.23,17.24,17.68,17.52
603833SH,2026-03-27 14:59:00,54.21,down_rally,回撤,72.9,49.3,62.75,62.93,71.15,51.9,62.8,58.16,60.9,69.38
603836SH,2026-03-27 14:59:00,12.96,up_rally,回升,15.58,13.29,12.06,14.97,13.24,13.84,,14.88,13.84,15.4
603855SH,2026-03-27 14:59:00,18.97,down,下跌趋势,21.22,18.3,19.3,20.5,21.09,18.76,19.31,20.43,18.73,20.99
603839SH,2026-03-27 14:59:00,7.53,down_natural,自然回升,10.38,6.72,9.73,7.58,10.38,7.47,9.73,8.57,9.44,7.84
603856SH,2026-03-27 14:59:00,13.07,down_natural,自然回升,15.04,12.38,13.99,13.36,14.95,13.08,14.0,13.94,13.58,14.35
603861SH,2026-03-27 14:59:00,16.66,down_natural,自然回升,22.63,15.02,20.9,16.99,22.2,19.03,20.9,21.15,20.46,21.78
603860SH,2026-03-27 14:59:00,31.04,down_natural,自然回升,35.75,27.53,31.88,31.74,34.93,28.27,31.91,33.58,30.94,33.1
603838SH,2026-03-27 14:59:00,8.38,up_rally,回升,9.75,7.04,7.8,7.73,8.64,7.2,,7.7,7.18,7.95
603848SH,2026-03-27 14:59:00,15.5,down,下跌趋势,23.86,14.84,22.0,17.1,23.34,16.06,22.0,16.06,21.46,20.95
603859SH,2026-03-27 14:59:00,37.2,down_natural,自然回升,51.82,35.78,41.35,38.1,44.26,45.7,41.36,49.08,40.12,49.8
603843SH,2026-03-26 14:59:00,9.28,up_rally,回升,9.4,4.86,8.59,6.15,9.28,5.42,7.07,6.09,5.39,6.26
603866SH,2026-03-27 14:59:00,5.03,down,下跌趋势,6.37,4.89,5.09,6.09,5.49,5.73,5.1,6.08,4.94,6.25
603867SH,2026-03-27 14:59:00,31.47,down_break,破碎,39.6,27.6,35.2,31.49,37.41,29.5,35.2,31.3,35.2,31.96
603863SH,2026-03-27 14:59:00,18.45,down,下跌趋势,21.74,18.26,19.14,19.4,21.38,18.22,19.21,18.22,18.58,21.14
603869SH,2026-03-27 14:59:00,9.5,down_natural,自然回升,11.45,8.89,10.09,9.5,11.42,9.3,10.14,10.05,9.79,7.26
603871SH,2026-03-27 14:59:00,14.22,up_rally,回升,16.55,12.36,13.91,14.42,15.03,12.99,,14.39,12.73,14.8
603878SH,2026-03-27 14:59:00,7.61,down_secondary,次级回升,9.78,7.2,8.4,7.78,9.78,7.21,8.41,7.66,8.15,9.39
603881SH,2026-03-27 14:59:00,37.35,up_secondary,次级回撤,40.56,35.1,34.66,37.36,39.07,35.1,35.97,37.28,37.18,38.41
603876SH,2026-03-27 14:59:00,21.87,up_rally,回升,22.5,15.72,21.03,20.85,22.36,19.23,19.28,20.75,18.03,21.45
603880SH,2026-03-27 14:59:00,7.16,up_rally,回升,7.75,5.94,6.49,6.6,7.25,6.09,,6.59,6.17,6.75
603879SH,2026-03-27 14:59:00,5.74,down_natural,自然回升,7.6,5.21,6.08,5.8,6.66,5.84,6.09,6.1,5.94,6.12
603868SH,2026-03-27 14:59:00,32.96,down,下跌趋势,45.0,32.22,37.29,37.2,39.8,34.72,37.41,34.84,36.2,43.1
603877SH,2026-03-27 14:59:00,13.87,down_natural,自然回升,18.05,13.06,16.32,14.0,17.75,14.31,16.39,17.29,15.84,15.17
603886SH,2026-03-27 14:59:00,11.95,down_natural,自然回升,15.06,11.4,13.66,12.09,14.55,12.81,13.67,14.34,13.3,14.7
603882SH,2026-03-27 14:59:00,25.78,down,下跌趋势,35.0,24.85,29.81,40.68,33.95,27.3,29.83,34.01,29.01,31.46
603885SH,2026-03-27 14:59:00,12.0,down_natural,自然回升,15.97,10.52,14.3,12.15,15.77,11.6,14.32,12.21,13.88,13.67
603883SH,2026-03-27 14:59:00,13.51,down_natural,自然回升,22.97,12.8,19.9,13.58,21.9,14.72,19.92,15.51,19.31,20.31
603893SH,2026-03-27 14:59:00,151.83,down_natural,自然回升,209.81,145.45,164.06,154.49,180.37,185.48,164.44,198.0,159.41,199.01
603895SH,2026-03-27 14:59:00,26.34,down,下跌趋势,37.8,25.38,34.46,32.33,36.68,28.33,34.46,30.57,33.63,30.36
603887SH,2026-03-27 14:59:00,15.85,up_secondary,次级回撤,18.37,13.2,15.2,14.72,17.09,13.66,15.52,14.66,16.61,15.08
603888SH,2026-03-27 14:59:00,19.92,down_natural,自然回升,27.23,18.98,24.21,20.24,26.43,23.3,24.3,24.92,23.5,25.99
603890SH,2026-03-27 14:59:00,13.77,down_natural,自然回升,18.04,12.71,15.49,13.77,16.58,13.91,15.5,14.39,15.06,17.84
603889SH,2026-03-27 14:59:00,7.71,down_natural,自然回升,9.68,7.2,8.6,7.89,9.4,5.92,8.62,6.34,8.38,6.65
603896SH,2026-03-27 14:59:00,18.79,down,下跌趋势,29.66,18.0,26.64,23.66,29.06,18.3,26.66,22.97,25.85,26.2
603899SH,2026-03-27 14:59:00,24.7,down,下跌趋势,40.09,23.87,26.76,36.86,29.25,33.17,26.8,36.61,25.99,37.64
603897SH,2026-03-27 14:59:00,29.82,down_natural,自然回升,35.61,28.3,31.65,30.38,34.84,30.0,31.76,33.15,31.03,29.78
603898SH,2026-03-27 14:59:00,16.15,up,上升趋势,16.27,13.5,,14.95,,14.0,,14.86,16.31,15.39
603901SH,2026-03-27 14:59:00,11.42,down_rally,回撤,16.38,11.16,15.2,11.97,16.19,11.2,15.2,11.2,14.78,14.6
603900SH,2026-03-27 14:59:00,7.59,down_natural,自然回升,11.39,6.94,10.0,7.62,10.95,8.11,10.21,8.71,10.0,9.95
603906SH,2026-03-27 14:59:00,22.41,up,上升趋势,22.6,17.04,,19.26,,17.62,,19.19,17.92,19.81
603909SH,2026-03-27 14:59:00,11.12,down_secondary,次级回升,14.31,9.85,10.95,11.33,11.9,10.53,10.96,11.18,10.71,14.28
603903SH,2026-03-27 14:59:00,11.37,down_natural,自然回升,17.74,10.6,14.44,11.6,15.82,11.66,14.45,11.66,14.07,7.82
603908SH,2026-03-27 14:59:00,22.73,down_natural,自然回升,28.27,20.68,23.71,23.34,25.54,22.22,23.72,25.53,23.04,26.0
603912SH,2026-03-27 14:59:00,9.2,up_secondary,次级回撤,10.58,7.9,8.43,9.05,9.97,8.33,8.75,9.03,9.33,9.3
603927SH,2026-03-27 14:59:00,16.71,down,下跌趋势,22.45,16.33,18.3,20.13,21.86,18.2,18.31,20.05,17.77,20.72
603917SH,2026-03-27 14:59:00,12.94,down_natural,自然回升,16.88,12.03,13.35,13.13,14.42,12.78,13.36,14.35,12.97,14.91
603918SH,2026-03-27 14:59:00,13.66,down_natural,自然回升,23.36,12.92,21.25,13.8,22.55,14.32,21.25,14.51,20.62,19.1
603926SH,2026-03-27 14:59:00,17.81,down_natural,自然回升,28.2,17.14,19.81,18.32,21.3,15.15,19.88,16.89,19.23,17.39
603920SH,2026-03-27 14:59:00,51.1,down_natural,自然回升,72.68,49.26,65.11,53.0,69.2,52.75,65.11,56.2,63.16,52.8
603916SH,2026-03-27 14:59:00,10.58,down_secondary,次级回升,9.65,8.55,8.97,14.07,9.58,9.95,8.98,10.69,8.71,14.31
603922SH,2026-03-27 14:59:00,21.04,down_secondary,次级回升,29.3,14.68,27.31,31.36,29.23,15.55,27.32,25.27,27.02,22.98
603915SH,2026-03-27 14:59:00,14.52,down,下跌趋势,19.4,14.08,16.45,17.4,17.87,15.58,16.51,16.3,15.96,19.36
603931SH,2026-03-27 14:59:00,27.31,down_natural,自然回升,40.0,25.94,30.92,27.77,36.97,29.33,30.93,30.3,30.01,38.73
603919SH,2026-03-27 14:59:00,17.52,down,下跌趋势,26.08,17.04,18.93,23.6,20.8,21.41,18.94,23.5,18.37,23.98
603956SH,2026-03-27 14:59:00,5.76,down_natural,自然回升,7.76,5.31,6.92,5.88,7.36,5.87,6.92,5.95,6.72,7.34
603955SH,2026-03-27 14:59:00,24.97,down,下跌趋势,36.54,24.49,31.5,26.3,36.3,24.5,31.51,24.7,30.62,36.25
603928SH,2026-03-27 14:59:00,14.47,down_natural,自然回升,18.16,13.63,15.2,14.6,16.2,15.7,15.21,17.18,14.76,17.8
603929SH,2026-03-27 14:59:00,184.85,up_natural,自然回撤,210.3,126.5,180.0,189.69,,171.11,,188.2,136.1,191.18
603939SH,2026-03-27 14:59:00,24.13,up_secondary,次级回撤,25.8,20.81,23.03,24.94,25.33,22.9,23.32,24.8,23.22,25.66
603937SH,2026-03-27 14:59:00,13.7,up_rally,回升,14.32,11.05,13.15,13.15,13.98,12.49,,13.3,11.21,13.5
603933SH,2026-03-25 14:59:00,22.3,down_natural,自然回升,27.6,19.35,22.5,22.3,24.08,21.01,22.51,21.51,21.84,27.28
603936SH,2026-03-27 14:59:00,13.32,up_secondary,次级回撤,16.29,11.43,12.22,13.72,14.08,12.93,12.9,13.71,11.62,14.1
603938SH,2026-03-27 14:59:00,24.1,down_natural,自然回升,32.06,21.4,25.45,24.68,30.87,26.73,25.48,29.5,24.8,30.38
603950SH,2026-03-23 14:59:00,36.75,down,下跌趋势,57.43,36.58,49.36,47.5,55.49,44.11,49.53,47.28,48.21,48.88
603948SH,2026-03-27 14:59:00,26.48,down_secondary,次级回升,26.7,20.82,24.58,35.3,26.7,24.6,24.6,26.98,24.03,35.97
603949SH,2026-03-27 14:59:00,17.64,down_natural,自然回升,24.32,16.61,17.86,17.76,20.29,21.54,17.9,22.88,17.33,23.62
603959SH,2026-03-27 14:59:00,6.14,up_secondary,次级回撤,7.3,5.52,5.57,6.51,6.39,5.56,5.98,6.41,5.57,6.7
603958SH,2026-03-27 14:59:00,20.43,down_secondary,次级回升,23.01,18.3,20.01,22.34,21.23,18.35,20.01,21.58,19.47,22.71
603960SH,2026-03-27 14:59:00,20.48,down_natural,自然回升,29.1,18.5,24.9,21.14,27.5,17.69,25.0,19.1,24.9,19.63
603979SH,2026-03-27 14:59:00,57.36,down_rally,回撤,89.77,52.2,71.8,61.19,77.68,56.22,72.0,57.5,70.8,72.44
603980SH,2026-03-27 14:59:00,6.44,down_natural,自然回升,8.96,6.01,7.76,6.57,8.87,7.07,7.81,7.98,7.61,7.97
603966SH,2026-03-27 14:59:00,12.09,down_natural,自然回升,14.72,10.91,11.64,12.38,12.69,8.59,11.8,10.63,11.3,11.69
603969SH,2026-03-27 14:59:00,9.13,down_natural,自然回升,11.53,8.64,10.26,9.53,11.18,9.68,10.34,10.38,9.96,10.34
603967SH,2026-03-27 14:59:00,13.23,down_natural,自然回升,14.8,11.89,12.5,13.38,13.73,10.96,12.61,12.05,12.14,12.41
603968SH,2026-03-27 14:59:00,12.85,down,下跌趋势,17.75,12.44,16.31,13.96,17.47,12.87,16.31,13.12,16.31,12.56
603970SH,2026-03-27 14:59:00,12.77,down_natural,自然回升,15.99,11.78,13.89,12.88,15.43,12.58,13.91,14.0,13.48,15.62
603976SH,2026-03-27 14:59:00,19.57,down_natural,自然回升,26.0,17.46,21.43,19.62,23.38,17.88,21.45,21.4,20.83,23.1
603977SH,2026-03-27 14:59:00,16.97,up,上升趋势,17.56,11.84,14.45,12.92,17.15,12.02,14.7,12.78,13.78,13.28
603978SH,2026-03-27 14:59:00,25.69,up,上升趋势,25.69,21.37,,23.82,,22.86,,24.58,28.19,24.77
603983SH,2026-03-27 14:59:00,26.67,down,下跌趋势,45.76,25.4,39.26,33.68,41.77,30.8,39.26,31.62,38.11,44.44
603982SH,2026-03-27 14:59:00,7.79,down_natural,自然回升,10.18,7.24,9.25,7.97,9.85,7.86,9.25,7.91,9.25,9.69
603995SH,2026-03-27 14:59:00,17.5,up_secondary,次级回撤,22.18,17.36,16.06,20.38,20.57,18.68,16.26,20.32,16.06,20.95
603998SH,2026-03-27 14:59:00,11.08,down_natural,自然回升,13.5,10.28,10.94,11.12,12.88,11.42,10.95,12.12,10.62,12.5
603992SH,2026-03-27 14:59:00,36.85,up_rally,回升,39.22,28.33,34.8,33.17,37.3,31.3,,33.28,39.62,33.95
603997SH,2026-03-27 14:59:00,11.95,down,下跌趋势,15.95,11.8,14.3,13.59,15.28,12.75,14.31,12.75,13.88,10.98
603991SH,2026-03-27 14:59:00,101.79,up_natural,自然回撤,106.1,93.0,98.79,100.34,,93.63,,100.18,96.0,103.2
603993SH,2026-03-27 14:59:00,17.59,down_rally,回撤,24.88,16.32,20.28,18.45,21.96,17.21,20.29,17.22,19.69,24.1
603985SH,2026-03-27 14:59:00,19.07,up_natural,自然回撤,20.88,13.68,18.65,15.08,20.58,14.1,,15.06,15.05,15.53
603999SH,2026-03-27 14:59:00,6.84,down_natural,自然回升,8.89,6.47,7.6,7.11,8.25,7.08,7.61,7.08,7.38,8.12
603989SH,2026-03-27 14:59:00,16.69,down_rally,回撤,20.08,15.5,17.52,17.61,19.35,16.5,17.53,16.53,17.05,18.4
603987SH,2026-03-27 14:59:00,8.57,down_natural,自然回升,10.23,8.04,9.11,8.59,9.77,8.31,9.12,9.35,8.85,7.34
603986SH,2026-03-27 14:59:00,258.81,down_natural,自然回升,313.68,240.25,256.88,260.18,285.8,270.78,260.0,290.0,256.88,298.88
603990SH,2026-03-27 14:59:00,15.08,down_secondary,次级回升,17.95,13.74,14.63,15.75,17.66,14.6,14.66,15.72,14.2,15.8
603988SH,2026-03-27 14:59:00,24.3,down_natural,自然回升,39.97,22.86,29.27,24.9,33.3,25.38,29.28,28.07,28.44,27.55
000831SZ,2026-03-31 14:59:00,48.06,up,上升趋势,48.8,,,,,,,,,
000799SZ,2026-03-31 14:59:00,42.8,up,上升趋势,45.24,,,,,,,,,
000807SZ,2026-03-31 14:59:00,31.07,up,上升趋势,31.68,,,,,,,,,
000848SZ,2026-03-31 14:59:00,7.98,up,上升趋势,8.05,,,,,,,,,
000876SZ,2026-03-31 14:59:00,8.21,up,上升趋势,8.33,,,,,,,,,
000858SZ,2026-03-31 14:59:00,103.82,up,上升趋势,105.8,,,,,,,,,
000878SZ,2026-03-31 14:59:00,18.04,up_rally,回升,19.03,,17.53,,18.62,,,,,
000877SZ,2026-03-31 14:59:00,5.02,up,上升趋势,5.12,,,,,,,,,
000890SZ,2026-03-31 14:59:00,15.44,up,上升趋势,15.8,,13.88,,15.11,,,,,
000893SZ,2026-03-31 14:59:00,61.15,up_natural,自然回撤,65.28,,60.4,,,,,,,
